id	sulfur	carbon	oxygen	iron	nitrogen	S_ROC	C_ROC	N_ROC	O_ROC	Fe_ROC
GCF_000024785.1	0.639	2.229	3.576	2.3080000000000003	14.718	0	0	0	0	0
GCF_000024805.1	-0.35200000000000004	2.759	3.75	7.152	15.407	0	0	0	0	0
GCF_000024825.1	0.718	2.648	2.891	9.904	11.737	0	0	0	0	0
GCF_000024845.1	5.183	4.5489999999999995	2.9730000000000003	5.112	14.832	0	0	0	0	0
GCF_000024865.1	3.655	3.3789999999999996	4.2219999999999995	2.54	16.735	0	0	0	0	0
GCF_000024885.1	6.882999999999999	6.638999999999999	1.7630000000000001	7.331	11.242	1	0	0	0	0
GCF_000024905.1	3.1210000000000004	2.967	-0.273	0.723	4.234	0	0	0	0	0
GCF_000024925.1	-2.122	1.608	3.748	2.502	12.085999999999999	0	0	0	0	0
GCF_000024945.1	3.597	4.508	2.311	1.6019999999999999	6.905	0	0	0	0	0
GCF_000024965.1	-1.219	5.771	2.336	2.8810000000000002	12.754000000000001	0	0	0	0	0
GCF_000024985.1	2.2880000000000003	2.523	1.319	3.2539999999999996	12.828	0	0	0	0	0
GCF_000025005.1	2.9810000000000003	6.938	2.76	3.358	14.059000000000001	0	0	0	0	0
GCF_000025025.1	5.311	11.0	1.197	1.604	8.218	0	0	0	0	0
GCF_000025065.1	2.602	6.242999999999999	2.924	1.72	13.784	0	0	0	0	0
GCF_000025085.1	1.725	0.9420000000000001	2.418	1.828	8.581	0	0	0	0	0
GCF_000025125.1	4.729	4.8660000000000005	5.757000000000001	3.1039999999999996	9.285	0	0	0	0	0
GCF_000025185.1	0.6659999999999999	14.288	3.7310000000000003	6.251	15.44	0	0	0	0	0
GCF_000025205.1	0.833	0.45399999999999996	1.115	-0.11900000000000001	1.736	0	0	0	0	0
GCF_000025225.2	-0.217	3.158	1.504	-0.345	3.051	0	0	0	0	0
GCF_000025265.1	0.613	3.5839999999999996	4.296	3.196	14.987	0	0	0	0	0
GCF_000025285.1	11.434000000000001	24.840999999999998	1.493	0.765	6.624	1	0	0	0	0
GCF_000025305.1	0.486	1.511	0.67	0.9359999999999999	5.206	0	0	0	0	0
GCF_000025325.1	1.819	9.457	3.074	1.2570000000000001	14.433	0	0	0	0	0
GCF_000025345.1	-0.445	3.114	3.565	2.86	16.348	0	0	0	0	0
GCF_000025365.1	-0.6509999999999999	-0.8859999999999999	0.01	0.218	0.021	0	0	0	0	0
GCF_000025405.2	-0.66	3.444	3.29	5.255	13.993	0	0	0	0	0
GCF_000025485.1	10.103	11.776	5.766	7.995	14.886	1	0	0	0	0
GCF_000025505.1	8.085	31.41	2.727	5.88	11.13	0	0	0	0	0
GCF_000025525.1	6.718999999999999	76.721	5.084	0.289	7.894	0	1	0	0	0
GCF_000025545.1	6.859	5.162999999999999	4.065	4.311	15.110999999999999	1	0	0	0	0
GCF_000025565.1	1.8030000000000002	5.848	2.142	2.094	13.73	0	0	0	0	0
GCF_000025605.1	7.731	7.359	7.237	4.763999999999999	14.67	1	0	0	0	0
GCF_000025625.1	0.564	5.56	3.57	1.518	11.478	0	0	0	0	0
GCF_000025645.1	3.407	5.46	2.655	0.866	7.485	0	0	0	0	0
GCF_000025665.1	7.831	5.2410000000000005	-0.10300000000000001	0.431	5.84	0	0	0	0	0
GCF_000025685.1	1.51	6.377000000000001	2.951	2.951	13.247	0	0	0	0	0
GCF_000025705.1	7.997999999999999	7.432	5.0360000000000005	9.083	15.634	0	0	0	0	0
GCF_000025725.1	5.05	6.944	4.351	6.829	13.372	0	0	1	0	0
GCF_000025805.1	1.025	3.094	3.733	3.917	13.0	0	0	0	0	0
GCF_000025845.1	-0.72	-0.8859999999999999	0.01	-0.42100000000000004	-0.171	0	0	0	0	0
GCF_000025865.1	5.412000000000001	75.803	5.428999999999999	3.845	11.338	0	1	0	0	0
GCF_000025885.1	3.127	6.445	-0.042	1.182	4.938	0	0	1	0	0
GCF_000025905.1	1.858	5.284	6.659	5.443	14.213	0	0	0	0	0
GCF_000025925.1	-0.6679999999999999	1.804	1.087	1.3840000000000001	7.166	0	0	0	0	0
GCF_000025945.1	9.741	9.521	1.084	5.152	10.937000000000001	1	0	0	0	0
GCF_000025965.1	1.063	3.3939999999999997	3.489	9.052	14.78	0	0	0	0	0
GCF_000026005.1	0.5329999999999999	2.128	2.021	3.7039999999999997	7.343	0	0	0	0	0
GCF_000026025.1	-0.384	-0.902	0.221	0.59	1.564	0	0	0	0	0
GCF_000026045.1	2.553	10.274000000000001	3.37	2.354	12.747	0	0	0	0	0
GCF_000026065.1	-0.08900000000000001	0.87	1.3030000000000002	-0.295	1.709	0	0	0	0	0
GCF_000026085.1	-1.996	1.511	3.46	5.746	10.661	0	0	0	0	0
GCF_000026105.1	0.537	3.885	4.379	5.17	15.561	0	0	0	0	0
GCF_000026125.1	1.0190000000000001	3.772	2.91	5.603	15.389000000000001	0	0	0	0	0
GCF_000026145.1	1.521	6.296	7.29	6.791	18.785	0	0	1	0	0
GCF_000026185.1	-0.37200000000000005	3.572	3.352	4.186	13.669	0	0	0	0	0
GCF_000026205.1	-0.247	-0.625	0.166	-0.035	0.35100000000000003	0	0	0	0	0
GCF_000026225.1	2.158	5.9079999999999995	2.065	5.707000000000001	13.886	0	0	0	0	0
GCF_000026405.1	-1.046	-0.008	0.948	-0.057	2.153	0	0	0	0	0
GCF_000026685.1	-2.668	0.537	3.3310000000000004	3.0210000000000004	7.497000000000001	0	0	0	0	0
GCF_000027085.1	2.093	5.54	2.6689999999999996	6.187	14.914000000000001	0	0	0	0	0
GCF_000027145.1	-0.009000000000000001	1.423	2.79	1.4340000000000002	7.152	0	0	0	0	0
GCF_000027165.1	-1.061	0.005	0.344	-0.057	1.525	0	0	0	0	0
GCF_000027185.1	-1.052	0.129	1.268	0.81	2.947	0	0	0	0	0
GCF_000027205.1	-0.645	3.9360000000000004	3.682	4.711	13.327	0	0	0	0	0
GCF_000027225.1	-0.043	3.727	2.5580000000000003	2.887	11.799000000000001	0	0	0	0	0
GCF_000027265.1	-0.8440000000000001	3.695	3.682	4.783	13.136	0	0	0	0	0
GCF_000027325.1	-0.7809999999999999	-0.845	0.051	-0.061	-0.171	0	0	0	0	0
GCF_000027345.1	-0.725	-0.894	0.002	-0.035	-0.115	0	0	0	0	0
GCF_000043285.1	2.06	2.7110000000000003	3.117	0.915	8.033999999999999	0	0	0	0	0
GCF_000046685.1	0.42200000000000004	1.1740000000000002	1.111	1.216	6.462000000000001	0	0	0	0	0
GCF_000046705.1	-0.247	1.119	1.008	1.725	7.122000000000001	0	0	0	0	0
GCF_000046845.1	-1.12	3.137	3.063	1.954	12.769	0	0	0	0	0
GCF_000055785.1	0.83	4.877	2.642	1.526	13.216	0	0	0	0	0
GCF_000055945.1	3.063	1.8159999999999998	0.467	4.3	4.325	0	0	0	0	0
GCF_000058485.1	2.137	5.236000000000001	6.291	2.474	18.000999999999998	0	0	1	0	0
GCF_000060285.1	0.40399999999999997	1.209	2.8710000000000004	1.4340000000000002	6.486000000000001	0	0	0	0	0
GCF_000060345.1	-2.224	-0.215	4.2	4.973	9.668	0	0	0	0	0
GCF_000061505.1	1.825	7.216	6.372999999999999	9.165	17.508	0	0	0	0	0
GCF_000062885.1	3.662	4.998	3.448	2.648	16.503	0	0	0	0	0
GCF_000063445.1	7.14	74.788	4.253	1.275	11.265	0	1	0	0	0
GCF_000063485.1	-3.596	-0.519	2.906	2.287	9.452	0	0	0	0	0
GCF_000063505.1	2.428	7.722	8.245	3.72	13.972999999999999	0	0	0	1	0
GCF_000063525.1	2.8289999999999997	7.946000000000001	8.274	3.4210000000000003	13.823	0	0	0	1	0
GCF_000063545.1	0.563	1.568	1.466	3.9339999999999997	6.767	0	0	0	0	0
GCF_000063605.1	-0.892	-0.391	0.01	-0.177	-0.115	0	0	0	0	0
GCF_000064305.2	-0.07	-0.418	1.681	5.31	9.325	0	0	0	0	0
GCF_000067165.1	4.7989999999999995	5.446000000000001	3.389	7.04	16.175	0	0	0	0	0
GCF_000067205.1	-0.048	4.374	3.596	7.407	16.192	0	0	0	0	0
GCF_000069185.1	-1.21	1.547	4.709	2.3680000000000003	15.909	0	0	0	0	0
GCF_000069225.1	-3.068	-1.112	2.269	2.46	8.891	0	0	0	0	0
GCF_000069925.1	-0.21	-0.625	0.166	-0.035	0.35100000000000003	0	0	0	0	0
GCF_000069945.1	-0.527	0.415	2.9530000000000003	3.305	8.882	0	0	0	0	0
GCF_000069965.1	3.092	5.397	2.144	3.168	11.982999999999999	0	0	0	0	0
GCF_000070465.1	-0.9229999999999999	4.007	3.1719999999999997	4.878	14.919	0	0	0	0	0
GCF_000072485.1	0.293	3.3	1.758	4.29	12.63	0	0	0	0	0
GCF_000085865.1	-0.35200000000000004	-0.5	0.002	-0.11599999999999999	0.139	0	0	0	0	0
GCF_000087965.2	-1.571	2.253	2.865	4.647	13.4	0	0	0	0	0
GCF_000090965.1	1.626	0.5920000000000001	1.527	1.078	5.765	0	0	0	0	0
GCF_000091125.1	0.679	6.657	3.551	7.212999999999999	15.415	0	0	0	0	0
GCF_000091305.1	1.092	3.4210000000000003	3.307	2.718	15.92	0	0	0	0	0
GCF_000091325.1	1.2670000000000001	4.021	2.88	8.962	13.45	0	0	0	0	0
GCF_000091465.1	0.8240000000000001	2.7060000000000004	3.673	8.389	11.914000000000001	0	0	0	0	0
GCF_000091665.1	5.537999999999999	75.861	5.084	0.289	7.97	0	1	0	0	0
GCF_000091725.1	0.627	2.291	2.219	2.0180000000000002	11.669	0	0	0	0	0
GCF_000091785.1	0.7829999999999999	3.161	2.526	4.043	12.017999999999999	0	0	0	0	0
GCF_000091985.1	2.4730000000000003	1.754	1.2229999999999999	4.62	7.093999999999999	0	0	0	0	0
GCF_000092025.1	-2.138	2.583	3.758	7.854	15.664000000000001	0	0	0	0	0
GCF_000092105.1	4.67	15.319	4.405	5.752000000000001	14.565999999999999	0	0	0	0	0
GCF_000092125.1	4.752	5.084	3.437	5.524	15.425	0	0	0	0	0
GCF_000092185.1	4.235	2.5	-0.29	-0.091	3.81	1	0	0	0	0
GCF_000092205.1	10.212	13.809000000000001	4.115	4.697	13.347999999999999	1	0	0	0	0
GCF_000092225.1	-1.671	2.867	4.038	2.093	14.615	0	0	0	0	0
GCF_000092245.1	5.859	9.606	5.736000000000001	7.886	16.366	0	0	0	0	0
GCF_000092265.1	0.9620000000000001	2.827	1.59	3.5469999999999997	10.874	0	0	0	0	0
GCF_000092285.1	-1.58	2.5610000000000004	3.853	5.843999999999999	15.187000000000001	0	0	0	0	0
GCF_000092305.1	7.7170000000000005	74.96600000000001	4.981	0.7120000000000001	7.9110000000000005	0	1	0	0	0
GCF_000092365.1	1.74	0.9490000000000001	-0.418	5.274	8.395	0	0	0	0	0
GCF_000092385.1	-0.8320000000000001	2.748	3.325	2.86	15.545	0	0	0	0	0
GCF_000092405.1	5.096	8.649	2.839	1.672	9.911	0	0	0	0	0
GCF_000092425.1	1.483	3.055	4.132	4.086	14.673	0	0	0	0	0
GCF_000092465.1	6.722	8.023	-0.449	-0.163	4.887	1	0	0	0	0
GCF_000092505.1	-1.281	0.1	1.047	-0.057	2.254	0	0	0	0	0
GCF_000092605.1	2.69	3.591	0.809	7.0360000000000005	12.23	1	0	0	0	0
GCF_000092645.1	2.029	4.235	3.528	3.9989999999999997	14.411	0	0	0	0	0
GCF_000092785.1	-2.38	-2.066	1.187	3.9730000000000003	7.516	0	0	0	0	0
GCF_000092825.1	-2.373	1.403	4.906000000000001	2.246	11.62	0	0	0	0	0
GCF_000092845.1	-0.017	5.997000000000001	0.08800000000000001	1.633	5.232	0	0	0	0	0
GCF_000092865.1	-0.7509999999999999	2.4019999999999997	3.641	3.2539999999999996	14.915	0	0	0	0	0
GCF_000092885.1	-1.358	16.016	5.928999999999999	3.417	18.072	0	0	0	0	0
GCF_000092905.1	4.622	3.803	4.343999999999999	4.312	13.795	0	0	0	0	0
GCF_000092925.1	0.532	15.385	3.2489999999999997	7.405	15.552999999999999	1	0	0	0	0
GCF_000092945.1	8.67	20.521	4.571000000000001	4.083	11.975999999999999	0	0	0	0	0
GCF_000092985.1	3.1660000000000004	2.715	3.472	2.291	14.923	0	0	0	0	0
GCF_000093025.1	1.133	15.629000000000001	3.292	7.108	15.885	0	1	0	0	0
GCF_000093065.1	0.519	-1.5730000000000002	1.137	0.784	1.922	0	0	0	0	0
GCF_000093085.1	2.256	2.77	2.795	7.726	11.616	0	0	0	0	0
GCF_000093145.3	1.024	3.7739999999999996	3.427	7.7829999999999995	16.506	0	0	0	0	0
GCF_000093165.1	0.623	-0.19399999999999998	1.5919999999999999	3.185	2.87	0	0	0	0	0
GCF_000143085.1	1.695	11.245999999999999	3.199	7.127000000000001	15.32	0	0	1	0	0
GCF_000143145.1	1.52	15.975	4.2330000000000005	4.126	15.968	0	0	0	0	0
GCF_000143165.1	4.141	11.134	1.993	4.463	11.582	0	0	0	0	0
GCF_000143225.1	-0.26	5.494	6.146	5.021	17.727999999999998	0	0	0	0	0
GCF_000143685.1	3.4960000000000004	15.013	3.677	0.956	8.785	0	0	0	0	0
GCF_000143705.1	-2.126	-1.157	3.305	5.879	7.996	0	0	0	0	0
GCF_000143725.1	-0.24	1.758	0.16	1.633	4.662	0	0	0	0	0
GCF_000143845.1	-0.08900000000000001	0.25	0.40299999999999997	0.9540000000000001	2.359	0	0	0	0	0
GCF_000143885.2	-1.5030000000000001	2.249	4.605	2.093	14.463	0	0	0	0	0
GCF_000143965.1	9.181000000000001	16.951	3.715	7.232	11.283	0	0	0	0	0
GCF_000143985.1	1.734	10.693	3.575	0.723	6.697	0	0	0	0	0
GCF_000144405.1	-0.006999999999999999	0.9329999999999999	-0.40299999999999997	2.955	5.939	0	0	0	0	0
GCF_000144605.1	-1.9809999999999999	8.131	5.965	4.663	14.562000000000001	0	0	0	0	0
GCF_000144625.1	0.9079999999999999	3.1439999999999997	1.44	1.165	7.8	0	0	0	0	0
GCF_000144645.1	1.7719999999999998	12.568	-0.613	0.6509999999999999	4.784	0	0	0	0	0
GCF_000144695.1	4.643	14.368	2.333	0.6509999999999999	7.529	0	0	0	0	0
GCF_000144915.1	5.502999999999999	1.922	-0.514	0.769	8.307	0	0	0	0	0
GCF_000145035.1	0.633	10.842	0.97	0.69	5.032	0	0	0	0	0
GCF_000145215.1	4.3660000000000005	8.769	0.763	0.47	6.818	0	0	0	0	0
GCF_000145235.1	2.476	2.07	3.4960000000000004	2.845	15.752	0	0	0	0	0
GCF_000145255.1	3.378	5.865	4.305	7.335	12.073	0	0	0	0	0
GCF_000145275.1	2.059	5.459	3.84	1.064	8.513	0	0	0	0	0
GCF_000145295.1	5.821000000000001	77.881	4.585	0.43799999999999994	8.449	0	1	0	0	0
GCF_000145615.1	2.8939999999999997	6.806	4.361000000000001	0.852	8.687999999999999	0	0	0	0	0
GCF_000145705.1	-1.057	-0.11	0.01	-0.177	-0.115	0	0	0	0	0
GCF_000146065.2	1.15	0.544	-1.026	0.865	4.359	0	0	0	0	0
GCF_000146165.2	2.292	5.151	2.886	9.529	14.325999999999999	0	0	0	0	0
GCF_000146185.1	0.193	6.406000000000001	2.707	0.6890000000000001	4.825	0	0	0	0	0
GCF_000146565.1	1.85	0.436	3.424	3.162	12.780999999999999	0	0	0	0	0
GCF_000146875.3	3.497	2.985	2.878	1.95	9.955	0	0	1	0	0
GCF_000147055.1	2.43	8.433	5.787999999999999	1.411	15.11	0	0	0	0	0
GCF_000147075.1	0.76	6.915	5.018	1.6769999999999998	8.175	0	0	0	0	0
GCF_000147335.1	0.616	11.905999999999999	7.176	4.205	17.367	0	0	0	0	0
GCF_000147355.1	7.307	6.194	3.45	6.867000000000001	12.374	1	0	0	0	0
GCF_000147695.2	3.0439999999999996	4.843999999999999	1.9980000000000002	0.902	8.104	0	0	0	0	0
GCF_000147715.2	1.8119999999999998	3.015	0.16699999999999998	0.46399999999999997	5.897	0	0	0	0	0
GCF_000147815.2	-0.295	2.515	3.4419999999999997	2.86	15.526	0	0	0	0	0
GCF_000147835.2	-0.36	2.571	3.41	7.233	15.469000000000001	0	0	0	0	0
GCF_000147875.1	4.112	71.905	4.672	0.428	9.74	0	1	0	0	0
GCF_000148385.1	9.801	5.456	1.63	2.6319999999999997	9.402999999999999	1	0	0	0	0
GCF_000148625.1	-0.175	-0.723	0.01	-0.177	-0.233	0	0	0	0	0
GCF_000148645.1	2.376	4.525	2.7539999999999996	9.853	12.914000000000001	0	0	0	0	0
GCF_000148685.1	0.034	14.162	3.4339999999999997	5.274	16.919	0	0	0	0	0
GCF_000148935.1	0.308	4.045	3.8080000000000003	5.01	14.950999999999999	0	0	0	0	0
GCF_000151105.2	7.4510000000000005	6.666	-0.255	0.545	6.182	1	0	0	0	0
GCF_000151205.2	5.257000000000001	6.337999999999999	-0.423	0.223	6.42	1	0	0	0	0
GCF_000152245.2	1.175	16.221	3.841	0.47600000000000003	7.392	0	0	0	0	0
GCF_000152265.2	4.274	1.79	1.89	1.881	10.867	0	0	0	0	1
GCF_000152825.2	-0.28800000000000003	2.571	3.076	3.799	13.475999999999999	0	0	0	0	0
GCF_000152925.2	-1.3659999999999999	-1.237	3.323	3.386	7.297999999999999	0	0	0	0	0
GCF_000152945.2	-0.759	-0.055999999999999994	3.68	3.467	7.982	0	0	0	0	0
GCF_000153165.2	1.226	3.319	3.168	5.761	13.457	0	0	0	0	0
GCF_000153405.2	2.2969999999999997	6.568	2.381	8.231	11.5	0	0	0	0	0
GCF_000153485.2	0.07	-0.409	3.194	3.964	8.581	0	0	0	0	0
GCF_000154745.2	1.82	4.723	3.805	3.885	14.806	0	0	0	0	0
GCF_000154785.2	2.734	9.78	5.912000000000001	6.404	17.1	0	0	0	0	0
GCF_000155675.2	0.639	4.4110000000000005	4.695	4.0169999999999995	15.877	0	0	0	0	0
GCF_000155735.2	0.41	5.063	4.841	4.0169999999999995	14.564	0	0	0	0	0
GCF_000157355.2	-0.29600000000000004	2.006	1.4369999999999998	0.465	3.764	0	0	0	0	0
GCF_000157895.3	2.92	4.579	4.572	3.2119999999999997	16.489	0	0	0	0	0
GCF_000158275.2	0.733	2.381	0.8690000000000001	1.078	4.031000000000001	0	0	0	0	0
GCF_000159155.2	0.451	0.637	1.261	-0.11900000000000001	1.835	0	0	0	0	0
GCF_000161795.2	2.371	5.011	8.373	3.4210000000000003	13.389000000000001	0	0	0	1	0
GCF_000162235.2	0.893	1.775	0.723	0.893	4.349	0	0	0	0	0
GCF_000163055.2	0.631	1.348	0.465	3.847	5.266	0	0	0	0	0
GCF_000163895.2	0.7020000000000001	0.214	-0.509	0.929	2.63	0	0	0	0	0
GCF_000164675.2	-1.307	-0.506	0.344	0.81	1.393	0	0	0	0	0
GCF_000164695.2	-0.623	-0.565	2.6689999999999996	2.022	9.331	0	0	0	0	0
GCF_000164865.1	2.276	5.218	1.685	2.2359999999999998	12.794	0	0	0	0	0
GCF_000164885.1	-1.486	2.819	3.989	2.464	11.118	0	0	0	0	0
GCF_000164965.1	0.648	-0.449	0.5379999999999999	0.006999999999999999	1.966	0	0	0	0	0
GCF_000164985.3	3.125	3.065	3.614	1.95	10.016	0	0	1	0	0
GCF_000165465.1	1.258	1.46	-0.32799999999999996	1.117	5.254	0	0	0	0	0
GCF_000165485.1	-0.955	2.536	3.5589999999999997	4.169	15.179	0	0	0	0	0
GCF_000165505.1	2.0869999999999997	4.67	4.196000000000001	1.245	9.587	0	0	0	0	0
GCF_000165715.2	2.407	13.404000000000002	3.56	5.774	12.429	0	0	0	0	0
GCF_000165835.1	1.359	3.8339999999999996	3.4989999999999997	6.164	16.944000000000003	0	0	0	0	0
GCF_000165925.1	1.993	0.885	3.3760000000000003	3.426	12.605	0	0	0	0	0
GCF_000166055.1	2.449	8.561	5.435	7.684	14.177999999999999	0	0	0	0	0
GCF_000166075.1	4.4	8.741	3.068	4.138999999999999	14.427	0	0	0	0	0
GCF_000166095.1	5.398	75.988	5.084	0.512	7.841	0	1	0	0	0
GCF_000166135.1	1.052	3.9139999999999997	4.68	2.363	16.474	0	0	1	0	0
GCF_000166275.1	-0.306	2.06	2.773	4.368	10.788	0	0	0	0	0
GCF_000166295.1	-0.6609999999999999	2.015	4.502	6.391	14.960999999999999	0	0	0	0	0
GCF_000166335.1	4.408	13.008	0.691	0.47	7.093999999999999	0	0	0	0	0
GCF_000166355.1	3.9819999999999998	11.815999999999999	3.949	0.47	9.296	0	0	0	0	0
GCF_000166395.1	-0.64	3.6039999999999996	3.513	3.687	12.437999999999999	0	0	0	0	0
GCF_000166415.1	1.338	18.887	1.305	1.04	6.88	0	0	0	0	0
GCF_000166695.1	4.345	12.097000000000001	4.03	0.47	9.047	0	0	0	0	0
GCF_000169195.2	2.633	0.028999999999999998	3.852	4.252	10.624	0	0	0	0	0
GCF_000170955.2	-0.9990000000000001	-0.359	0.575	-0.154	0.5529999999999999	0	0	0	0	0
GCF_000172155.1	0.092	3.0060000000000002	4.269	4.386	14.126	0	0	0	0	0
GCF_000172635.2	-1.8780000000000001	4.42	3.84	4.251	11.129000000000001	0	0	0	0	0
GCF_000172995.2	0.8320000000000001	9.609	2.8710000000000004	2.977	13.43	0	0	0	0	0
GCF_000174395.2	-0.045	0.645	1.7	0.429	2.515	0	0	0	0	0
GCF_000175095.2	-1.001	2.39	3.639	7.452999999999999	14.505	0	0	1	0	0
GCF_000175115.2	5.434	8.972000000000001	4.876	7.906000000000001	15.794	0	0	0	0	0
GCF_000175215.2	-1.489	2.501	3.93	5.843999999999999	14.772	0	0	0	0	0
GCF_000175575.2	6.287999999999999	4.058	2.741	2.319	11.967	1	0	0	0	0
GCF_000175935.2	0.599	7.567	6.002000000000001	6.632000000000001	17.177	0	0	0	0	0
GCF_000176035.2	1.49	7.822	6.478	5.132000000000001	17.551	0	0	0	0	0
GCF_000176115.2	-1.03	2.468	3.362	2.221	15.9	0	0	0	0	0
GCF_000176835.2	1.348	5.456	2.792	5.997000000000001	15.216	0	0	0	0	0
GCF_000176855.2	-0.929	4.23	2.9419999999999997	4.191	15.544	0	0	0	0	0
GCF_000176915.2	9.455	12.359000000000002	4.095	4.421	10.595999999999998	1	0	0	0	0
GCF_000176935.3	-0.722	16.137999999999998	6.946000000000001	5.274	17.776	0	0	0	0	0
GCF_000177195.2	-0.29600000000000004	2.019	3.41	2.023	15.464	0	0	0	0	0
GCF_000177235.2	2.379	3.5039999999999996	3.5260000000000002	4.498	13.519	0	0	0	0	0
GCF_000177255.2	2.1	10.155	7.652	9.571	17.82	0	0	1	0	0
GCF_000177535.2	-3.326	-0.598	4.15	2.603	8.871	0	0	0	0	0
GCF_000177615.2	0.995	4.183	5.45	2.575	15.857000000000001	0	0	1	0	0
GCF_000177635.2	4.297	8.311	5.541	6.385	13.714	1	0	0	0	0
GCF_000178115.2	0.789	6.922000000000001	3.287	1.479	6.941	0	0	0	0	0
GCF_000178835.2	0.539	4.974	6.185	0.813	8.657	0	0	0	0	0
GCF_000178955.2	1.891	5.857	4.926	5.507000000000001	16.136	0	0	0	0	0
GCF_000178975.2	2.056	2.104	3.7910000000000004	4.181	16.000999999999998	0	0	0	0	0
GCF_000179015.2	0.34600000000000003	3.907	3.3760000000000003	6.025	15.853	0	0	0	0	0
GCF_000179035.2	-0.043	-0.153	0.01	-0.08199999999999999	0.139	0	0	0	0	0
GCF_000179395.2	-2.555	0.34600000000000003	3.175	2.3040000000000003	11.047	0	0	0	0	0
GCF_000179575.2	6.027	76.593	4.981	0.735	8.441	0	1	0	0	0
GCF_000179635.2	1.068	8.049	2.5580000000000003	0.7709999999999999	4.9719999999999995	0	0	0	0	0
GCF_000179915.2	2.14	6.148	4.263	5.905	15.447000000000001	0	0	0	0	0
GCF_000180175.2	0.32899999999999996	4.445	4.306	5.731	13.140999999999998	0	0	0	0	0
GCF_000182745.2	-1.146	2.975	3.6710000000000003	6.188	13.618	0	0	0	0	0
GCF_000183135.1	1.078	6.044	5.704	4.761	10.93	0	0	0	0	0
GCF_000183155.1	-0.13	-0.6409999999999999	0.9059999999999999	6.397	8.607000000000001	0	0	0	0	0
GCF_000183365.1	-0.498	-0.311	0.38299999999999995	-0.035	0.1	0	0	0	0	0
GCF_000183385.1	-0.892	-0.391	0.01	-0.177	-0.115	0	0	0	0	0
GCF_000183405.1	5.377000000000001	8.55	3.333	5.675	12.283	0	0	0	0	0
GCF_000183425.1	-0.6509999999999999	1.051	3.467	4.529	9.696	0	0	0	0	0
GCF_000183665.1	0.226	0.42200000000000004	1.615	0.688	6.731	0	0	0	0	0
GCF_000183725.1	7.6370000000000005	6.346	5.3260000000000005	6.811	14.977	0	0	0	0	0
GCF_000183745.1	2.199	2.279	2.278	6.256	13.337	0	0	0	0	0
GCF_000184065.1	-1.455	1.128	3.46	4.245	10.12	0	0	0	0	0
GCF_000184325.1	2.331	6.192	3.08	8.077	13.357999999999999	0	0	0	0	0
GCF_000184345.1	0.95	5.155	2.736	1.6769999999999998	7.1339999999999995	0	0	0	0	0
GCF_000184685.1	3.094	3.509	3.4819999999999998	7.599	15.96	0	0	0	0	0
GCF_000184705.1	2.219	2.235	3.804	3.74	12.085	0	0	0	0	0
GCF_000184745.1	-1.228	7.127999999999999	4.647	4.022	16.178	0	0	0	0	0
GCF_000185245.1	1.9909999999999999	2.603	1.6019999999999999	3.931	8.382	0	0	0	0	0
GCF_000185745.1	-0.16	1.92	1.1	4.4510000000000005	9.602	0	0	0	0	0
GCF_000185805.1	7.4910000000000005	9.267000000000001	2.099	4.757	9.865	1	0	0	0	0
GCF_000185885.1	0.634	1.115	2.515	1.94	10.02	0	0	0	0	0
GCF_000185905.1	0.426	17.252	6.478	3.889	17.551	0	0	0	0	0
GCF_000185965.1	-0.888	3.918	2.884	7.047999999999999	14.788	0	0	0	0	0
GCF_000185985.2	2.127	2.072	2.59	0.915	7.563	0	0	0	0	0
GCF_000186225.1	0.361	4.4110000000000005	1.015	1.3230000000000002	6.922999999999999	0	0	0	0	0
GCF_000186245.1	7.021	5.082	3.45	7.087999999999999	12.940999999999999	0	0	1	0	0
GCF_000186265.1	-0.715	0.568	3.475	5.31	11.811	0	0	0	0	0
GCF_000186345.1	4.394	15.618	3.781	6.693	14.110999999999999	0	0	0	0	0
GCF_000186365.1	4.426	4.008	-0.645	0.132	4.535	1	0	0	0	0
GCF_000186385.1	0.42	1.308	3.9589999999999996	2.8560000000000003	11.144	0	0	0	0	0
GCF_000186885.1	9.122	10.440999999999999	4.1	6.218999999999999	13.212	1	0	0	0	0
GCF_000186985.1	-0.135	0.121	0.156	-0.142	0.12	0	0	0	0	0
GCF_000187005.1	4.894	3.575	2.7	5.584	13.627	0	0	0	0	0
GCF_000187705.1	1.63	5.382000000000001	3.429	3.302	14.045	0	0	0	0	0
GCF_000187935.1	-1.5319999999999998	-0.508	0.055999999999999994	1.092	2.074	0	0	0	0	0
GCF_000189295.2	9.03	11.625	5.398	7.439	13.597000000000001	1	0	0	0	0
GCF_000189415.1	-0.5720000000000001	0.9209999999999999	1.419	2.87	8.05	0	0	0	0	0
GCF_000189535.1	-1.8319999999999999	-0.225	3.293	2.318	13.091	0	0	0	0	0
GCF_000189775.2	3.3169999999999997	5.235	1.679	1.167	6.912000000000001	0	0	0	0	0
GCF_000190315.1	7.266	4.512	0.643	0.9670000000000001	9.61	1	0	0	0	0
GCF_000190435.1	2.046	5.502000000000001	1.395	0.693	4.518	0	0	0	0	0
GCF_000190535.1	1.2690000000000001	3.478	-0.452	1.117	7.235	0	0	0	0	0
GCF_000190555.1	-1.044	1.8259999999999998	2.793	3.681	10.972000000000001	0	0	0	0	0
GCF_000190575.1	0.48	1.954	0.903	0.851	7.172999999999999	0	0	0	0	0
